OBJECTID,GLOBAL_ID,NAME,TYPE_CODE,CLASS,UPPER_DESC,UPPER_VAL,UPPER_UOM,UPPER_CODE,LOWER_DESC,LOWER_VAL,LOWER_UOM,LOWER_CODE,LEVEL_CODE,CITY,STATE,COUNTRY,CONT_AGENT,COMM_NAME,SECTOR,ONSHORE,EXCLUSION,TIMESOFUSE,GMTOFFSET,DST_CODE,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Area,Shape__Length
1347,060E1F28-30ED-4699-957C-13EEE24134D8,W-465C,W,,TI,700,FL,STD,,0,FT,SFC,B,KEY WEST,FL,UNITED STATES,"FAA, MIAMI ARTCC",,,0,0,"INTERMITTENT, 0700 - 2300, DAILY; OTHER TIMES BY NOTAM",-5,1,,0,0,0,0,0,0,0.251825617582313,2.7083365497245
1348,B8BB4B18-1981-41FD-818B-1040761DE51E,R-7201,R,,TI,600,FL,STD,,0,FT,SFC,B,"FARALLON DE MEDINILLA ISLAND, MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CENTER/RAPCON",,,1,0,BY NOTAM 12 HOURS IN ADVANCE,10,0,,0,0,0,0,0,1,0.0081867196456642,0.320829283035756
1349,BA0E2EAF-7C7A-4931-920F-A67F5EE22E14,R-7201A,R,,TI,600,FL,STD,,0,FT,SFC,B,"FARALLON DE MEDINILLA ISLAND, MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CENTER/RAPCON",,,1,0,BY NOTAM 12 HOURS IN ADVANCE,10,0,EXCLUDES R-7201,0,0,0,0,0,1,0.122827251437457,1.60421143231696
1350,96AA9447-C36E-40AA-96C3-219A2A9084A6,ABEL SOUTH MOA,MOA,,TNI,180,FL,STD,,7000,FT,MSL,L,,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,"0500 - 2200, MON - FRI; OTHER TIMES BY NOTAM",-8,1,EXCLUDES R-2507W AND R-2512 WHEN ACTIVE,0,0,1,0,0,0,0.0852604165875164,1.36621829001171
1351,BCF55100-8047-4E6C-B4DE-931624A01172,HOG A MOA,MOA,,TNI,180,FL,STD,,100,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,,1,0,BY NOTAM,-6,1,,0,0,1,0,0,0,0.411180845071613,2.85502829652513
1352,0823247B-3805-4FAA-8747-50276AA3203D,HOG A MOA,MOA,,TNI,18000,FT,MSL,ANI,1500,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,EXCLUSION1 EXCLUDES AT AND BELOW 1500 FT AGL,1,1,BY NOTAM,-6,1,EXCLUDES AT AND BELOW 1500 FT AGL,0,0,1,0,0,0,0.00908849589950478,0.345678518696826
1353,44F3A9B0-1F4D-41DB-8E99-F541A1F9CA4E,HOG A MOA,MOA,,TNI,18000,FT,MSL,ANI,1500,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,EXCLUSION2 EXCLUDES AT AND BELOW 1500 FT AGL,1,1,BY NOTAM,-6,1,EXCLUDES AT AND BELOW 1500 FT AGL,0,0,1,0,0,0,0.00955941655843162,0.349044825810157
1354,639513C0-618B-40FB-BA1E-8132B151A22C,HOG B MOA,MOA,,TNI,180,FL,STD,,100,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,,1,0,BY NOTAM,-6,1,,0,0,1,0,0,0,0.100414289447826,1.32373529989543
1355,0E682535-A2AE-4B8D-B4BE-E905A5F336D5,HOG B MOA,MOA,,TNI,6000,FT,MSL,,100,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,EXCLUSION1 EXCLUDES BELOW 6000 FT MSL,1,1,BY NOTAM,-6,1,EXCLUDES BELOW 6000 FT MSL,0,0,1,0,0,0,0.164081983098413,1.70408443291184
1356,CEE2E1F2-8075-4EDF-848E-5E375B6C7356,HOG B MOA,MOA,,TNI,18000,FT,MSL,ANI,1500,FT,SFC,L,,AR,UNITED STATES,"FAA, MEMPHIS ARTCC",,EXCLUSION2 EXCLUDES AT AND BELOW 1500 FT AGL,1,1,BY NOTAM,-6,1,EXCLUDES AT AND BELOW 1500 FT AGL,0,0,1,0,0,0,0.000930132797975602,0.160289624352984
1357,1DC30E18-9DD5-4044-86FD-DAB0E2EE3DA6,R-2507W,R,,TI,230,FL,STD,,0,FT,SFC,B,WEST CHOCOLATE MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.0186311727825341,1.26785860858608
1358,CEA4128A-1052-41E0-B36C-1529392E48B0,W-11A,W,,TI,300,FL,STD,,0,FT,SFC,B,NORTHERN MARIANA ISLANDS,GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.18444444494992,5.25318110166983
1359,8562036B-DADC-4A1A-BDD7-FC5DCBC1DBA6,W-11B,W,,TI,300,FL,STD,,0,FT,SFC,B,NORTHERN MARIANA ISLANDS,GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.79032407389809,5.48196938292286
1360,7CD4C206-25B4-4AF0-8310-07E045D2337B,W-12,W,,,-9998,,UNLTD,,0,FT,SFC,B,NORTHERN MARIANA ISLANDS,GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,0.875000000000227,4.5
1361,C3C0C400-219D-4E6C-BE0F-4BCB5B6E3D71,W-13A HIGH,W,,TI,600,FL,STD,,300,FL,STD,U,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.58556948301407,5.40892510316226
1362,EBAC109A-B28E-4E01-A8EC-063F59D1DB11,W-13A LOW,W,,TI,300,FL,STD,,0,FT,SFC,B,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.58556948301407,5.40892510316226
1363,63F5F469-4357-48B2-BB35-B30AFD97AAC1,W-13B HIGH,W,,TI,600,FL,STD,,300,FL,STD,U,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,2.16903240745023,5.91084930388096
1364,4C63020C-9CC5-4D52-AE71-3C810B2F3C01,W-13B LOW,W,,TI,300,FL,STD,,0,FT,SFC,B,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,2.16903240745023,5.91084930388096
1365,70A4CDC0-2123-4918-8F16-0CE0DFDDF8D2,W-13C HIGH,W,,TI,600,FL,STD,,300,FL,STD,U,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.46041666675023,5.12545404693538
1366,7C286EF6-4008-484B-AD5B-93F385E818F6,W-13C LOW,W,,TI,300,FL,STD,,0,FT,SFC,B,"FARALLON DE MEDINILLA ISLAND, NORTHERN MARIANA ISLANDS",GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,1.46041666675023,5.12545404693538
1367,3A5B1FA3-C34D-46AF-BBA2-B6D7B7D61CF7,KANE EAST MOA,MOA,,TNI,180,FL,STD,,10000,FT,MSL,L,,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,"0500 - 2100, DAILY; OTHER TIMES BY NOTAM",-8,1,,0,0,1,0,0,0,0.14748155865459,1.52490453465553
1368,A01BDABC-33E0-4B50-801F-E7D33E0DFA59,KANE SOUTH MOA,MOA,,TNI,180,FL,STD,,10000,FT,MSL,L,,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,"0500 - 2100, DAILY; OTHER TIMES BY NOTAM",-8,1,,0,0,1,0,0,0,0.0248039639734543,0.780246866329164
1369,1BD530D2-773C-4C9B-929D-AB739C79FB48,KANE WEST MOA,MOA,,TNI,180,FL,STD,,10000,FT,MSL,L,,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,"0500 - 2100, DAILY; OTHER TIMES BY NOTAM",-8,1,EXCLUDES R-2510A AND R-2510B WHEN ACTIVE,0,0,1,0,0,0,0.202585503911223,2.11209341682778
1370,FDB0C3B9-A767-4BEB-AA8A-721605537253,W-517,W,,,-9998,,UNLTD,,0,FT,SFC,B,GUAM,GU,UNITED STATES,"FAA, GUAM CERAP",,,0,0,BY NOTAM,10,0,,0,0,0,0,0,1,2.47083333314981,7.05402941699793
1371,CE49CB6D-454F-4B11-8195-583DAF96A262,CORSAIR NORTH MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.185210834920099,1.87294015851911
1372,8961B1E1-2BFC-4CEB-A5CD-BBE1A15D9024,CORSAIR SOUTH MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.144455680451301,1.5792093931806
1373,08924815-A217-41E9-A8E5-A0B9CC9CB3E5,HAWG NORTH MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.190932995036746,1.7480227947118
1374,72237849-7189-4DFF-968E-A804BF157A33,HAWG SOUTH MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.171788513592446,1.67921605341303
1375,19A36646-14AF-4DC7-9C19-A2BC43A70197,MUSTANG MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.115990158664772,1.48094902754729
1376,B467677B-6C20-4667-9EEC-A0C6FAEA28A4,SABRE MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.392071530546446,3.44150537269869
1377,FB3C466D-1E53-4D69-9F6A-42995BE70C9E,THUD MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.162438230609268,1.62933128105205
1378,3ACF86AB-BB6A-4CBB-8AEF-347E4AF53B19,WARHAWK MOA,MOA,,TNI,180,FL,STD,,8000,FT,MSL,L,,GA,UNITED STATES,"FAA, JACKSONVILLE ARTCC",,,1,0,"0800 - 0100, MON - THU; 0800 - 2200, FRI; O/T BY NOTAM 6 HRS IN ADVANCE",-5,1,,0,0,1,0,0,0,0.167843176446922,2.07766824238325
1379,585CC019-6B20-4717-9D38-A902F7589CE6,REDHAWK A MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.301875000249765,2.22913054073928
1380,549C1A79-915E-4F07-A856-9FCFAC5DF818,REDHAWK B MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.792986111225673,3.76850455030591
1381,507B7F6E-4338-44D6-B433-4AF43A4575CF,REDHAWK C MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.828194444130986,4.62596878095705
1382,C9D849A0-9765-4A2A-A5F6-19DE3FE0414E,R-2306F,R,,TI,1700,FT,MSL,,0,FT,SFC,L,YUMA WEST,AZ,UNITED STATES,"YUMA APPROACH CONTROL MCAS, YUMA, AZ",,,1,0,"INTERMITTENT, 0600 - 1800, MON - SAT; OTHER TIMES BY NOTAM",-7,0,,0,0,1,0,0,0,0.00602797634837771,0.335255249606648
1383,8E2FD39E-7776-46B0-BB6A-972057BFC3D3,R-2603,R,,TNI,10000,FT,MSL,,0,FT,SFC,L,FORT CARSON,CO,UNITED STATES,"FAA, DENVER ARTCC",,,1,0,BY NOTAM 24 HOURS IN ADVANCE,-7,1,,0,0,1,0,0,0,0.0731071757975315,1.16809009033741
1384,FF47796D-BF93-48A8-8A61-65B03501F844,R-3004C,R,,TI,16000,FT,MSL,,7000,FT,MSL,L,FORT GORDON,GA,UNITED STATES,"FAA, ATLANTA ARTCC",,,1,0,BY NOTAM 24 HOURS IN ADVANCE,-5,1,,0,0,1,0,0,0,0.0103004243726446,0.440524769470622
1385,57F2890B-C12E-4828-AE65-0239BE3E4E5E,EEL A MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.266068842908226,2.33135309956586
1386,C66CF7D6-8C5B-474C-866A-87414BD9A21A,EEL B MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.284672847473757,2.30665200833138
1387,7ED758CA-E86C-4654-92B8-FB961C5EEAA7,EEL C MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.309998653794992,2.33419572105539
1388,59A11DA7-854B-4F83-A3DA-806DAC025347,EEL D MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.236053874089976,2.34981747201107
1389,2B0A0316-F0C5-41D2-B433-65CBC12C1A22,W-570A,W,,TI,500,FL,STD,,0,FT,SFC,B,NEWPORT,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,0,0,INTERMITTENT BY NOTAM,-8,1,,0,1,1,1,0,0,1.753432522612,5.47883063347814
1390,9C0030E2-4222-4542-8A81-7E297E0001A4,W-570C,W,,TI,500,FL,STD,,11000,FT,MSL,B,NEWPORT,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,0,0,INTERMITTENT BY NOTAM,-8,1,,0,1,1,1,0,0,0.0700867521113651,3.25463146439006
1391,BFCB0010-8092-47D7-853A-1DC9FCA1A566,W-570D,W,,TI,500,FL,STD,,1000,FT,MSL,B,NEWPORT,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,0,0,INTERMITTENT BY NOTAM,-8,1,,0,1,0,1,0,0,1.54808908145424,5.2513921614989
1392,F320E3A9-AA8B-406E-8E50-B5ACC3EB7C78,HART C MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.108629629927691,1.40495894039364
1393,363FC328-DB27-4937-8E89-C74617B63535,HART D MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.397015123140136,2.75064156744656
1394,5E1A363A-2593-43DA-AC09-0C1260F47460,HART E MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.117500000049404,1.5702224732034
1395,33DC857D-CE0D-430C-BA12-F11339D02C85,HART F MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.170570524743653,2.3216632849856
1396,692A8B4C-F334-4F7D-A7DD-01EE6BB8B29A,JUNIPER C MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.136445524670307,1.67321091391204
1397,4A374C98-8009-4D9D-949C-7BD2B2346EAB,JUNIPER D MOA,MOA,,TNI,180,FL,STD,,11000,FT,MSL,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.220084567792583,1.94403931299506
1398,3722A21C-58E2-4B98-A6CA-7F7B1132C481,JUNIPER EAST LOW MOA,MOA,,TNI,11000,FT,MSL,,500,FT,SFC,L,,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,1,0,INTERMITTENT BY NOTAM,-8,1,,0,0,1,0,0,0,0.282055478334769,2.42398115916462
1399,A8CD5453-6195-4076-B4AD-1ACB2D2F1856,WARRIOR 2 LOW MOA,MOA,,TNI,10000,FT,MSL,ANI,1500,FT,SFC,L,,LA,UNITED STATES,"FAA, HOUSTON ARTCC",,,1,1,"0700 - 2200, MON - FRI; OTHER TIMES BY NOTAM",-6,1,EXCLUDES AT AND BELOW 1500 FT AGL,0,0,1,0,0,0,0.0040651071060438,0.226942703069589
1400,47D03853-D6D5-4FD5-BCA8-462FC2A165ED,W-188A,W,,,-9998,,UNLTD,,0,FT,SFC,B,HAWAII,HI,UNITED STATES,"FAA, HONOLULU CONTROL FACILITY",,,0,0,CONTINUOUS,-10,0,,0,0,0,0,0,1,0.671433515857416,4.3799839027544
1401,D663D67B-3826-454F-AD67-E76A0576E2EC,W-188B,W,,,-9998,,UNLTD,,0,FT,SFC,B,HAWAII,HI,UNITED STATES,"FAA, HONOLULU CONTROL FACILITY",,,0,0,CONTINUOUS,-10,0,,0,0,0,0,0,1,6.408006370968,11.9861482007066
1402,D6578BC2-AA05-44DD-9EE4-C5EDD8B86AE2,W-188C,W,,,-9998,,UNLTD,,0,FT,SFC,B,HAWAII,HI,UNITED STATES,"FAA, HONOLULU CONTROL FACILITY",,,0,0,"0700 - 2200, MON - FRI; 0800 - 1600, SAT - SUN, EXCEPT FEDERAL HOLIDAYS; %O/T BY NOTAM",-10,0,,0,0,0,0,0,1,3.8151401824764,9.02642879194233
1403,88F87FB1-E240-4204-A9BC-7509BD47FB2E,R-2501A,R,,,-9998,,UNLTD,,0,FT,SFC,B,BULLION MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.00531481480129514,0.457574795892297
1404,046BC144-FB67-4607-AB62-24525FB18057,R-2501B,R,,,-9998,,UNLTD,,0,FT,SFC,B,BULLION MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.0396550927709995,1.0134136044148
1405,6A9085EA-834D-4EB3-A0ED-ADB4686EC3F3,R-2501C,R,,,-9998,,UNLTD,,0,FT,SFC,B,BULLION MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.0883396990616347,1.42657353360476
1406,AE66CDAD-D934-4027-B2B2-2657E080710A,R-2501D,R,,,-9998,,UNLTD,,0,FT,SFC,B,BULLION MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.134429012454348,1.63453844927607
1407,016A787C-3764-46E2-BC3B-8D1AA6C842BC,R-2501E,R,,,-9998,,UNLTD,,0,FT,SFC,B,BULLION MOUNTAINS,CA,UNITED STATES,"FAA, LOS ANGELES ARTCC",,,1,0,CONTINUOUS,-8,1,,0,0,1,1,0,0,0.00622916665020057,0.553246191912874
1408,B8C20A25-ED75-45B3-AE09-B6F2EA487D2D,W-570E,W,,TI,270,FL,STD,,1000,FT,MSL,B,NEWPORT,OR,UNITED STATES,"FAA, SEATTLE ARTCC",,,0,0,INTERMITTENT BY NOTAM,-8,1,,0,1,0,1,0,0,0.0906493057173066,1.37727057073529
1409,0FD388DE-C26D-45DC-B6FF-B405A2F02DB8,RAINIER 1 MOA,MOA,,TI,9000,FT,MSL,,2000,FT,MSL,L,,WA,UNITED STATES,"FAA, SEATTLE TRACON",,,1,0,"INTERMITTENT BY NOTAM, CONTACT NEAREST FLIGHT SERVICE STATION",-8,1,"EXCLUDES R-6703 A, B, C, D, E, F, H AND J WHEN ACTIVE",0,0,1,0,0,0,0.0199786651087379,0.595345014538253
1410,8695BCE0-65E5-4B55-9FA3-0B2C95DB8531,RAINIER 2 MOA,MOA,,TI,9000,FT,MSL,,2000,FT,MSL,L,,WA,UNITED STATES,"FAA, SEATTLE TRACON",,,1,0,"INTERMITTENT BY NOTAM, CONTACT NEAREST FLIGHT SERVICE STATION",-8,1,"EXCLUDES R-6703 F, G, H AND I WHEN ACTIVE",0,0,1,0,0,0,0.00588750001861627,0.361447511577221
1411,F0E978C9-63EE-4D3C-B10E-89190E950B79,R-5601J,R,,TI,400,FL,STD,,500,FT,SFC,B,FORT SILL,OK,UNITED STATES,"FAA, FORT WORTH ARTCC",,,1,0,"SUNRISE - 2200, MON - FRI; OTHER TIMES BY NOTAM",-6,1,,0,0,1,1,0,0,0.00676188773149988,0.468611526098604
1412,8CC95D79-58DB-4B0F-9BC5-81DF9789D3BB,R-5601J,R,,TI,40000,FT,MSL,,5500,FT,MSL,B,FORT SILL,OK,UNITED STATES,"FAA, FORT WORTH ARTCC",,EXCLUSION1 EXCLUDES BELOW 5500 FT MSL,1,1,"SUNRISE - 2200, MON - FRI; OTHER TIMES BY NOTAM",-6,1,EXCLUDES BELOW 5500 FT MSL,0,0,1,0,0,0,0.00102314815922,0.204218793934435
1413,BA173170-E3FB-4D0B-A49A-CCEC752D7490,R-5601J,R,,TI,40000,FT,MSL,,3500,FT,MSL,B,FORT SILL,OK,UNITED STATES,"FAA, FORT WORTH ARTCC",,EXCLUSION2 EXCLUDES BELOW 3500 FT MSL,1,1,"SUNRISE - 2200, MON - FRI; OTHER TIMES BY NOTAM",-6,1,EXCLUDES BELOW 3500 FT MSL,0,0,1,0,0,0,0.000425405531132128,0.0862203947640707
1414,E8619F00-18CD-467B-9A83-04A5726036E3,R-5602A,R,,TI,60000,FT,MSL,,40000,FT,MSL,U,FORT SILL,OK,UNITED STATES,"FAA, FORT WORTH ARTCC",,,1,0,"BY NOTAM, 0830 - 1630, MON - FRI; OTHER TIMES BY NOTAM",-6,1,,0,0,0,1,0,0,0.0409966434224316,0.911779540832088
1415,11239B08-9D98-4190-A49A-0A480A037854,R-5602B,R,,TI,60000,FT,MSL,,40000,FT,MSL,U,FORT SILL,OK,UNITED STATES,"FAA, FORT WORTH ARTCC",,,1,0,"BY NOTAM, 0830 - 1630, MON - FRI; OTHER TIMES BY NOTAM",-6,1,,0,0,0,1,0,0,0.0239201388083075,0.636363487674906
1416,6F499B89-F320-44EA-838F-AD7314FA4016,AIRBURST X MOA,MOA,,TNI,180,FL,STD,,1500,FT,SFC,L,,CO,UNITED STATES,"FAA, DENVER ARTCC",,,1,0,"SUNRISE - SUNSET, TUE - SAT; OTHER TIMES BY NOTAM EXCEPT B/T 2200 - 0700",-7,1,,0,0,1,0,0,0,0.060034171402549,1.08482225023183
1417,F7598E7B-B3BB-460B-A8E1-A1A22DBF6AF0,AIRBURST Y MOA,MOA,,TNI,180,FL,STD,,500,FT,SFC,L,,CO,UNITED STATES,"FAA, DENVER ARTCC",,,1,0,"SUNRISE - SUNSET, TUE - SAT; OTHER TIMES BY NOTAM EXCEPT B/T 2200 - 0700",-7,1,,0,0,1,0,0,0,0.00495520836352625,0.40340269196608
1418,B1A7401C-FC94-4F32-AB8B-7EDAC4AFE69D,AIRBURST Z MOA,MOA,,TNI,8500,FT,MSL,,500,FT,SFC,L,,CO,UNITED STATES,"FAA, DENVER ARTCC",,,1,0,"SUNRISE - SUNSET, TUE - SAT; OTHER TIMES BY NOTAM EXCEPT B/T 2200 - 0700",-7,1,,0,0,1,0,0,0,0.00501393400463712,0.347161469278205
1419,1A524045-EB8C-4EAE-B5D0-BAA5E5CA934D,DELTA 5 MOA,MOA,,TNI,180,FL,STD,,500,FT,SFC,L,,AK,UNITED STATES,"FAA, ANCHORAGE ARTCC",,,1,0,"0700 - 0000, BY NOTAM; DURING MFE ONLY; %EXPECTED USE DURING MFE, 5 HRS PER DAY, 60 DAYS PER YEAR",-9,1,,1,0,0,0,0,0,0.0130205248133279,0.724202429742501
1420,C9AA4D6B-BAEB-46C9-9588-AAC6CDDAB596,FOX 3 HIGH MOA,MOA,,TNI,180,FL,STD,,5000,FT,SFC,L,,AK,UNITED STATES,"FAA, ANCHORAGE ARTCC",,,1,0,"0800 - 1800, MON - FRI; O/T BY NOTAM, 0700 - 0000, INCL WEEKENDS %EXPECTED USE 12 HRS PER DAY, 240 DAYS PER YEAR",-9,1,,1,0,0,0,0,0,3.11409934276799,7.89874679198625
1421,DAAFFBB0-FAA1-4015-89B6-F904ED29C44E,FOX 3 LOW MOA,MOA,,TNI,5000,FT,SFC,,500,FT,SFC,L,,AK,UNITED STATES,"FAA, ANCHORAGE ARTCC",,,1,0,"0700 - 0000, DAILY, BY NOTAM; EXPECTED USE 12 HOURS PER DAY, 240 DAYS PER YEAR",-9,1,,1,0,0,0,0,0,3.11409934276799,7.89874679198625
1422,66ED1F77-860D-4BB0-B514-F06567031E23,PAXON HIGH MOA,MOA,,TNI,180,FL,STD,,14000,FT,MSL,L,,AK,UNITED STATES,"FAA, ANCHORAGE ARTCC",,,1,0,"0800 - 1800, MON - FRI; O/T BY NOTAM, 0700 - 0000, INCL WEEKENDS %EXPECTED USE 12 HOURS/DAY, 240 DAYS/YEAR",-9,1,,1,0,0,0,0,0,1.4657780867592,4.88536519876933
